time,magnification
8.316633266533060009e-01,8.043727479690808480e+00
8.617234468937868819e-01,7.924109477631973597e+00
8.917835671342682069e-01,7.809483544928922605e+00
9.218436873747490878e-01,7.700480054723159107e+00
9.519038076152304129e-01,7.597975709030045266e+00
9.819639278557108497e-01,7.503238460212655170e+00
1.012024048096191731e+00,7.418170255383542688e+00
1.042084168336673056e+00,7.345691222545844390e+00
1.072144288577153937e+00,7.290076957230395394e+00
1.102204408817634373e+00,7.254816977412544610e+00
1.132264529058115698e+00,7.227622233777972305e+00
1.162324649298597024e+00,7.174219895207362363e+00
1.192384769539078349e+00,7.082101025396254634e+00
1.222444889779558341e+00,6.959852900538464837e+00
1.252505010020039666e+00,6.818927554118618062e+00
1.282565130260520991e+00,6.669351009331045077e+00
1.312625250501001872e+00,6.519071140838620160e+00
1.342685370741482309e+00,6.373620914062858134e+00
1.372745490981963634e+00,6.236051302584178835e+00
1.402805611222444959e+00,6.107338617475279285e+00
1.432865731462925396e+00,5.987318558195850571e+00
1.462925851703406277e+00,5.875082688134654063e+00
1.492985971943887602e+00,5.769660312324813134e+00
1.523046092184368927e+00,5.670142591649559805e+00
1.553106212424848920e+00,5.575750122298384071e+00
1.583166332665329801e+00,5.485839561271133036e+00
1.613226452905811570e+00,5.399887070521291577e+00
1.643286573146292007e+00,5.317466506463273568e+00
1.673346693386773332e+00,5.238229190412118541e+00
1.703406813627253769e+00,5.161887183909644961e+00
1.733466933867735538e+00,5.088200115390415057e+00
1.763527054108215530e+00,5.016965018004944099e+00
1.793587174348696855e+00,4.948008547748898422e+00
1.823647294589177736e+00,4.881181025462805856e+00
1.853707414829659506e+00,4.816351857911442380e+00
1.883767535070139054e+00,4.753405997427542218e+00
1.913827655310621267e+00,4.692241184546321442e+00
1.943887775551101704e+00,4.632765783315347718e+00
1.973947895791583473e+00,4.574897067787727423e+00
2.004008016032063466e+00,4.518559854274484699e+00
2.034068136272544791e+00,4.463685400449254992e+00
2.064128256513025672e+00,4.410210511939809841e+00
2.094188376753506553e+00,4.358076811435340758e+00
2.124248496993986990e+00,4.307230136026745981e+00
2.154308617234469203e+00,4.257620036464297542e+00
2.184368737474949640e+00,4.209199357990643264e+00
2.214428857715430521e+00,4.161923886920289917e+00
2.244488977955911402e+00,4.115752050563764364e+00
2.274549098196392727e+00,4.070644660722327224e+00
2.304609218436873608e+00,4.026564692991130734e+00
2.334669338677354045e+00,3.983477095680579616e+00
2.364729458917834926e+00,3.941348623379681726e+00
2.394789579158316251e+00,3.900147691144546958e+00
2.424849699398796687e+00,3.859844246046837846e+00
2.454909819639278012e+00,3.820409653419501339e+00
2.484969939879759337e+00,3.781816595607176978e+00
2.515030060120240218e+00,3.744038981419389955e+00
2.545090180360720655e+00,3.707051864785293027e+00
2.575150300601201980e+00,3.670831371362828666e+00
2.605210420841682861e+00,3.635354632056899682e+00
2.635270541082164186e+00,3.600599722565804406e+00
2.665330661322644623e+00,3.566545608213406382e+00
2.695390781563125948e+00,3.533172093434780781e+00
2.725450901803607273e+00,3.500459775377976257e+00
2.755511022044087266e+00,3.468390001160031488e+00
2.785571142284568591e+00,3.436944828381689021e+00
2.815631262525049916e+00,3.406106988557739967e+00
2.845691382765530797e+00,3.375859853166542024e+00
2.875751503006011234e+00,3.346187402060792238e+00
2.905811623246492559e+00,3.317074194013221344e+00
2.935871743486973884e+00,3.288505339199527810e+00
2.965931863727455209e+00,3.260466473444837199e+00
2.995991983967935202e+00,3.232943734078822295e+00
3.026052104208416527e+00,3.205923737263976836e+00
3.056112224448897852e+00,3.179393556675221610e+00
3.086172344689377844e+00,3.153340703422679248e+00
3.116232464929859169e+00,3.127753107120709863e+00
3.146292585170340494e+00,3.102619098016170085e+00
3.176352705410821819e+00,3.077927390097643379e+00
3.206412825651302256e+00,3.053667065114499479e+00
3.236472945891783137e+00,3.029827557442106301e+00
3.266533066132264462e+00,3.006398639734785050e+00
3.296593186372745787e+00,2.983370409313345739e+00
3.326653306613225780e+00,2.960733275239276985e+00
3.356713426853707105e+00,2.938477946030766397e+00
3.386773547094188430e+00,2.916595417980656357e+00
3.416833667334668867e+00,2.895076964038536094e+00
