time,microjax,vbmicrolensing,relative_difference
3.588588588588589090e+00,2.758883159059069001e+00,2.758885943591693035e+00,1.009296027804906299e-06
3.603603603603604100e+00,2.755853701436708381e+00,2.755856493434915677e+00,1.013114512293281141e-06
3.618618618618619109e+00,2.752969510223740368e+00,2.752972310308793080e+00,1.017113409469070340e-06
3.633633633633634119e+00,2.750232721668449454e+00,2.750235530457574740e+00,1.021290392833594718e-06
3.648648648648649129e+00,2.747645555619194102e+00,2.747648373820692047e+00,1.025677639393932017e-06
3.663663663663664138e+00,2.745210313491505350e+00,2.745213141770908027e+00,1.030258583438604152e-06
3.678678678678679148e+00,2.742929374828786848e+00,2.742932213971469579e+00,1.035075773389401316e-06
3.693693693693694158e+00,2.740805193419438179e+00,2.740808044192507342e+00,1.040121388728197697e-06
3.708708708708709167e+00,2.738840291627038681e+00,2.738843154901504207e+00,1.045432068791996607e-06
3.723723723723724177e+00,2.737037253753354271e+00,2.737040130424433393e+00,1.051015309255118834e-06
3.738738738738739187e+00,2.735398717407986791e+00,2.735401655988061620e+00,1.074277361935695874e-06
3.753753753753754197e+00,2.733927363104396768e+00,2.733930312615782121e+00,1.078853901923628143e-06
3.768768768768769206e+00,2.732625901468157537e+00,2.732628862789014068e+00,1.083689372112220308e-06
3.783783783783784216e+00,2.731497057900986736e+00,2.731500032010943269e+00,1.088819301365062185e-06
3.798798798798799226e+00,2.730543554520975746e+00,2.730546542209405292e+00,1.094172314355781988e-06
3.813813813813814235e+00,2.729768087447269398e+00,2.729771089854896804e+00,1.099875238097563806e-06
3.828828828828829245e+00,2.729173301999722412e+00,2.729176320052783655e+00,1.105847591842286614e-06
3.843843843843844255e+00,2.728761761142088904e+00,2.728764796015510807e+00,1.112178457569773452e-06
3.858858858858859264e+00,2.728535910446348023e+00,2.728538963249262039e+00,1.118841605392004337e-06
3.873873873873874274e+00,2.728498035742654704e+00,2.728501107708832141e+00,1.125880494883350821e-06
3.888888888888889284e+00,2.728650214657749817e+00,2.728653616727232389e+00,1.246794192460570746e-06
3.903903903903904293e+00,2.728994260328401644e+00,2.728997683233417959e+00,1.254271865947218214e-06
3.918918918918919303e+00,2.729531655519628508e+00,2.729535100530019687e+00,1.262123498800134915e-06
3.933933933933934313e+00,2.730263478110010578e+00,2.730266946597140532e+00,1.270383884724859805e-06
3.948948948948949322e+00,2.731190315439613769e+00,2.731193808337956330e+00,1.278890693109181870e-06
3.963963963963964332e+00,2.732312164595933179e+00,2.732315683348409241e+00,1.287827939321205269e-06
3.978978978978979342e+00,2.733628322468268923e+00,2.733631868284930100e+00,1.297108327684753788e-06
3.993993993993994351e+00,2.735137258492475798e+00,2.735140832613529138e+00,1.306741141341888726e-06
4.009009009009009361e+00,2.736836472997958403e+00,2.736840076594849513e+00,1.316699840055815110e-06
4.024024024024024371e+00,2.738722338175572979e+00,2.738725972499039596e+00,1.327012451450447800e-06
4.039039039039039380e+00,2.740789922505513232e+00,2.740793588285779681e+00,1.337488631802201033e-06
4.054054054054054390e+00,2.743032795059388906e+00,2.743036493355041294e+00,1.348248797034578793e-06
4.069069069069069400e+00,2.745442814843131352e+00,2.745446546508294450e+00,1.359219748002044000e-06
4.084084084084084409e+00,2.748009901757864970e+00,2.748013666987573433e+00,1.370164112972152282e-06
4.099099099099099419e+00,2.750721791252040749e+00,2.750725590439735857e+00,1.381158378106660089e-06
4.114114114114114429e+00,2.753563779860377370e+00,2.753567278580831168e+00,1.270613752935651518e-06
4.129129129129129439e+00,2.756518460848344176e+00,2.756521993785860491e+00,1.281664911174138993e-06
4.144144144144144448e+00,2.759565461167520439e+00,2.759569027117140916e+00,1.292212510517188525e-06
4.159159159159159458e+00,2.762681183436698440e+00,2.762684781193888384e+00,1.302268436281371075e-06
4.174174174174174468e+00,2.765838570817471975e+00,2.765842198272864483e+00,1.311519288689969261e-06
4.189189189189189477e+00,2.769006901913106056e+00,2.769010556264469347e+00,1.319731828043767344e-06
4.204204204204204487e+00,2.772151636759278226e+00,2.772155762112914257e+00,1.488139192036787558e-06
4.219219219219219497e+00,2.775234331112133024e+00,2.775238506948738415e+00,1.504676659298154434e-06
4.234234234234234506e+00,2.778212640271117362e+00,2.778216863542623205e+00,1.520137452645778952e-06
4.249249249249249516e+00,2.781040434403955430e+00,2.781044701010792597e+00,1.534174130899761627e-06
4.264264264264264526e+00,2.783668047100050558e+00,2.783672351670001266e+00,1.546363726365224355e-06
4.279279279279279535e+00,2.786042675745922459e+00,2.786047011480442759e+00,1.556231643771144444e-06
4.294294294294294545e+00,2.788108948307688184e+00,2.788113307034563615e+00,1.563324870776775941e-06
4.309309309309309555e+00,2.789809664391885491e+00,2.789814036397189057e+00,1.567131445510865507e-06
4.324324324324324564e+00,2.791086707208944695e+00,2.791091081422655051e+00,1.567205649242663778e-06
4.339339339339339574e+00,2.791882113545393285e+00,2.791886477400328026e+00,1.563048845311487846e-06
4.354354354354354584e+00,2.792139273751003348e+00,2.792143612810065623e+00,1.554024313924179295e-06
4.369369369369369593e+00,2.791804218872946830e+00,2.791808518826324192e+00,1.540203544894311606e-06
4.384384384384384603e+00,2.790826951269942402e+00,2.790831196495043631e+00,1.521132882046313209e-06
4.399399399399399613e+00,2.789162746296229844e+00,2.789166920820095985e+00,1.496692017598272025e-06
4.414414414414414622e+00,2.786773372444656616e+00,2.786777456725780588e+00,1.465592853177238054e-06
4.429429429429429632e+00,2.783628141798421662e+00,2.783632122986617663e+00,1.430213483716042454e-06
4.444444444444444642e+00,2.779704784323166589e+00,2.779708646974488939e+00,1.389588555100817981e-06
4.459459459459459651e+00,2.774990034090571100e+00,2.774993764999249990e+00,1.344474616825124900e-06
4.474474474474474661e+00,2.769479950490690179e+00,2.769483538870606942e+00,1.295685591338400751e-06
4.489489489489489671e+00,2.763179939721787104e+00,2.763183377365075355e+00,1.244088002414484108e-06
4.504504504504504681e+00,2.756104487864856623e+00,2.756107769594789758e+00,1.190711760018755829e-06
4.519519519519519690e+00,2.748276630300831691e+00,2.748279753977953099e+00,1.136593578905840166e-06
4.534534534534534700e+00,2.739727193256650040e+00,2.739730015116715656e+00,1.029977424799577438e-06
4.549549549549549710e+00,2.730493856346234427e+00,2.730496531183700171e+00,9.796157714158074598e-07
4.564564564564564719e+00,2.720620086112734981e+00,2.720622623207954671e+00,9.325421313664558995e-07
4.579579579579579729e+00,2.710153995032830831e+00,2.710156881013414676e+00,1.064875839499450315e-06
4.594594594594594739e+00,2.699147176218359867e+00,2.699149939785301378e+00,1.023865662583494113e-06
4.609609609609609748e+00,2.687653558662085551e+00,2.687656212245129517e+00,9.873223486976042884e-07
4.624624624624624758e+00,2.675728321314405189e+00,2.675730877999637158e+00,9.555091107968727267e-07
4.639639639639639768e+00,2.663426894788314403e+00,2.663429368036654754e+00,9.285954303996704143e-07
4.654654654654654777e+00,2.650804072994044969e+00,2.650806476137482104e+00,9.065706828349306298e-07
4.669669669669669787e+00,2.637913246801566913e+00,2.637915592671557619e+00,8.892892544486264326e-07
4.684684684684684797e+00,2.624805765953868164e+00,2.624808066618822711e+00,8.765078802543203628e-07
4.699699699699699806e+00,2.611530429060230141e+00,2.611532695559285688e+00,8.678807887037621546e-07
4.714714714714714816e+00,2.598133096141337806e+00,2.598135634444504571e+00,9.769709991713137538e-07
4.729729729729729826e+00,2.584656415507044169e+00,2.584658924805616653e+00,9.708432120004607147e-07
4.744744744744744835e+00,2.571139653230739786e+00,2.571142140656425656e+00,9.674399740637640027e-07
4.759759759759759845e+00,2.557618612279843884e+00,2.557621084115296206e+00,9.664588189682341375e-07
4.774774774774774855e+00,2.544125628716342291e+00,2.544128090232848027e+00,9.675285278230391367e-07
4.789789789789789864e+00,2.530689630118781785e+00,2.530692086033947685e+00,9.704519879969625097e-07
4.804804804804804874e+00,2.517336246069732830e+00,2.517338700015204989e+00,9.748173625359029783e-07
4.819819819819819884e+00,2.504087955122900500e+00,2.504090410360609198e+00,9.804908395239621799e-07
4.834834834834834894e+00,2.490964686166837971e+00,2.490966721350631019e+00,8.170256854913656875e-07
4.849849849849849903e+00,2.477982285469660706e+00,2.477984729889075144e+00,9.864545914886981205e-07
4.864864864864864913e+00,2.465155351804195316e+00,2.465157850256916916e+00,1.013506182307753005e-06
4.879879879879879923e+00,2.452495683108602886e+00,2.452498244108767267e+00,1.044241385506559988e-06
4.894894894894894932e+00,2.440012926196131193e+00,2.440015554671438824e+00,1.077237111295810883e-06
4.909909909909909942e+00,2.427714782432786045e+00,2.427717481197544824e+00,1.111646960439670625e-06
4.924924924924924952e+00,2.415607207269792500e+00,2.415609977175502188e+00,1.146669261950249579e-06
4.939939939939939961e+00,2.403694597394161470e+00,2.403697438500977945e+00,1.181973559137943109e-06
4.954954954954954971e+00,2.391979968061905382e+00,2.391982880098093123e+00,1.217415146224471222e-06
4.969969969969969981e+00,2.380465166724786030e+00,2.380468100075975535e+00,1.232258138393470329e-06
4.984984984984984990e+00,2.369150884883229224e+00,2.369153501330851341e+00,1.104380792822040983e-06
5.000000000000000000e+00,2.358036919701496092e+00,2.358039936656258995e+00,1.279433276766421233e-06
5.015015015015015010e+00,2.347122274912462725e+00,2.347125297199558869e+00,1.287654774864311174e-06
5.030030030030030019e+00,2.336405266159781391e+00,2.336408293792400226e+00,1.295849114591442888e-06
5.045045045045045029e+00,2.325883622929813654e+00,2.325886655747206877e+00,1.303940321308681002e-06
5.060060060060060039e+00,2.315554579094042165e+00,2.315557616963706433e+00,1.311938706259439308e-06
5.075075075075075048e+00,2.305414953878694106e+00,2.305417996718049256e+00,1.319864492895139128e-06
5.090090090090090058e+00,2.295461223466868095e+00,2.295464271122475530e+00,1.327685926448847832e-06
5.105105105105105068e+00,2.285689583729573648e+00,2.285692636050368876e+00,1.335402996485762406e-06
5.120120120120120077e+00,2.276096005494831154e+00,2.276099062308281962e+00,1.343005452367243813e-06
5.135135135135135087e+00,2.266676282608076409e+00,2.266679343800527491e+00,1.350518528107647200e-06
5.150150150150150097e+00,2.257426074049976084e+00,2.257429139396814666e+00,1.357892828211313736e-06
5.165165165165165106e+00,2.248340939699577934e+00,2.248344009163625756e+00,1.365211033236949389e-06
5.180180180180180116e+00,2.239416372142095657e+00,2.239419445575670409e+00,1.372424259699904801e-06
5.195195195195195126e+00,2.230647823037988697e+00,2.230650900269500969e+00,1.379521785278015295e-06
5.210210210210210136e+00,2.222030725967634179e+00,2.222033806859347482e+00,1.386518829638114591e-06
5.225225225225225145e+00,2.213560515704533938e+00,2.213563600276330146e+00,1.393486862461490514e-06
5.240240240240240155e+00,2.205232645005255510e+00,2.205235733062280712e+00,1.400329669478969931e-06
5.255255255255255165e+00,2.197042597499820005e+00,2.197045688991020818e+00,1.407112840804241938e-06
5.270270270270270174e+00,2.188985899601438412e+00,2.188988994362432106e+00,1.413785542852924469e-06
5.285285285285285184e+00,2.181058129244076937e+00,2.181061227271900549e+00,1.420422216888662606e-06
5.300300300300300194e+00,2.173254923892186330e+00,2.173258025124585657e+00,1.426996869895177272e-06
5.315315315315315203e+00,2.165571986216460854e+00,2.165575090636765676e+00,1.433531590867012281e-06
5.330330330330330213e+00,2.158005089096403317e+00,2.158008196535807333e+00,1.439957183204241438e-06
5.345345345345345223e+00,2.150550078650294239e+00,2.150553189146767075e+00,1.446370398339121514e-06
5.360360360360360232e+00,2.143202877573394893e+00,2.143205991032425040e+00,1.452711052121706717e-06
5.375375375375375242e+00,2.135959486384924499e+00,2.135962602831404045e+00,1.459036068990211265e-06
5.390390390390390252e+00,2.128815985144615563e+00,2.128819104424489961e+00,1.465263003283964110e-06
5.405405405405405261e+00,2.121768533242562427e+00,2.121771655539783641e+00,1.471551951908715053e-06
5.420420420420420271e+00,2.114813370769565992e+00,2.114816225854756482e+00,1.350039381949440305e-06
5.435435435435435281e+00,2.107946816922113165e+00,2.107949672472434255e+00,1.354657731339953295e-06
5.450450450450450290e+00,2.101165270696665477e+00,2.101168376661506354e+00,1.478208446013306279e-06
5.465465465465465300e+00,2.094465208956232782e+00,2.094468315982486839e+00,1.483443903327424369e-06
5.480480480480480310e+00,2.087843186757505798e+00,2.087846294714300832e+00,1.488594635966520652e-06
5.495495495495495319e+00,2.081295835128602167e+00,2.081298944074125412e+00,1.493752510708031338e-06
5.510510510510510329e+00,2.074819860747264322e+00,2.074822970628524388e+00,1.498865832936092422e-06
5.525525525525525339e+00,2.068412044230765634e+00,2.068415155116772208e+00,1.503994978415564437e-06
5.540540540540540349e+00,2.062069239278419452e+00,2.062072351269173875e+00,1.509156918042982567e-06
5.555555555555555358e+00,2.055788371673603621e+00,2.055791484647578660e+00,1.514245972067892387e-06
5.570570570570570368e+00,2.049566437674873232e+00,2.049569551536010614e+00,1.519275662076962919e-06
5.585585585585585378e+00,2.043400502878830682e+00,2.043403617900770186e+00,1.524428121891979916e-06
5.600600600600600387e+00,2.037287702596802585e+00,2.037290818444213780e+00,1.529407280976301889e-06
5.615615615615615397e+00,2.031225239076718481e+00,2.031228355763589288e+00,1.534385270845652083e-06
5.630630630630630407e+00,2.025210381929758885e+00,2.025213499634575864e+00,1.539445010386328804e-06
5.645645645645645416e+00,2.019240468000485400e+00,2.019243586429496862e+00,1.544355040877345451e-06
5.660660660660660426e+00,2.013312899370218290e+00,2.013316018682691944e+00,1.549340711894247742e-06
5.675675675675675436e+00,2.007425144892279079e+00,2.007428264810954044e+00,1.554186881621454982e-06
5.690690690690690445e+00,2.001574738530741637e+00,2.001577858998825121e+00,1.559004097419832896e-06
5.705705705705705455e+00,1.995759280220994247e+00,1.995762401254965290e+00,1.563830428452037144e-06
5.720720720720720465e+00,1.989976436160003193e+00,1.989979557644408148e+00,1.568601241638077178e-06
5.735735735735735474e+00,1.984223938790394604e+00,1.984227060701737599e+00,1.573363958604514668e-06
5.750750750750750484e+00,1.978499587893256084e+00,1.978502710028462008e+00,1.578029279464149684e-06
5.765765765765765494e+00,1.972801250833433828e+00,1.972804373078135054e+00,1.582642832626231196e-06
5.780780780780780503e+00,1.967126863964042238e+00,1.967129986127936547e+00,1.587167048607038790e-06
5.795795795795795513e+00,1.961474433442739640e+00,1.961477282470989181e+00,1.452491076497056606e-06
5.810810810810810523e+00,1.955842036839155806e+00,1.955844884342740064e+00,1.455894384597270529e-06
5.825825825825825532e+00,1.950227825019531291e+00,1.950230670524038423e+00,1.459060484556542944e-06
5.840840840840840542e+00,1.944630022613786924e+00,1.944632866072683486e+00,1.462208597916257676e-06
5.855855855855855552e+00,1.939046931198035395e+00,1.939049772538691263e+00,1.465326314005875579e-06
5.870870870870870561e+00,1.933476931222478212e+00,1.933479770041940604e+00,1.468243684975437048e-06
5.885885885885885571e+00,1.927918483344708056e+00,1.927921319521375798e+00,1.471106024412945951e-06
5.900900900900900581e+00,1.922370132006878896e+00,1.922372965150250357e+00,1.473774040117026957e-06
5.915915915915915591e+00,1.916830506889912744e+00,1.916833336907739715e+00,1.476402654566079376e-06
5.930930930930930600e+00,1.911298326826063265e+00,1.911301153302171763e+00,1.478823001604933603e-06
5.945945945945945610e+00,1.905772401354229206e+00,1.905775224231218035e+00,1.481222419588891410e-06
5.960960960960960620e+00,1.900251635114401205e+00,1.900254453974617563e+00,1.483411976991890075e-06
5.975975975975975629e+00,1.894735029663109582e+00,1.894737844302351704e+00,1.485503258714764061e-06
5.990990990990990639e+00,1.889221687718202869e+00,1.889224497689963478e+00,1.487367840108364694e-06
6.006006006006005649e+00,1.883710815514367365e+00,1.883713620623826746e+00,1.489137960605525977e-06
6.021021021021020658e+00,1.878201727201643578e+00,1.878204526985262302e+00,1.490670253690219367e-06
6.036036036036035668e+00,1.872693847259121025e+00,1.872696641494865810e+00,1.492092036089056187e-06
6.051051051051050678e+00,1.867186714893143140e+00,1.867189503202199452e+00,1.493318729314825235e-06
6.066066066066065687e+00,1.861679986818538968e+00,1.861682769004091353e+00,1.494446636509437819e-06
6.081081081081080697e+00,1.856173441645497579e+00,1.856176217171839227e+00,1.495292481376728959e-06
6.096096096096095707e+00,1.850666982201828681e+00,1.850669750870474362e+00,1.496036040130036316e-06
6.111111111111110716e+00,1.845160640478413772e+00,1.845163401649432267e+00,1.496437126395777602e-06
6.126126126126125726e+00,1.839654579387270505e+00,1.839657332886489138e+00,1.496745708785093028e-06
6.141141141141140736e+00,1.834149097731157196e+00,1.834151843165042983e+00,1.496841112701599149e-06
6.156156156156155745e+00,1.828644632581115426e+00,1.828647369563710878e+00,1.496725197546225320e-06
6.171171171171170755e+00,1.823141762343652328e+00,1.823144751479247372e+00,1.639549241835400789e-06
6.186186186186185765e+00,1.817641211536887402e+00,1.817644199065392874e+00,1.643626682828028111e-06
6.201201201201200774e+00,1.812143850205839124e+00,1.812146836204901579e+00,1.647768824687642429e-06
6.216216216216215784e+00,1.806650700358771289e+00,1.806653684441886787e+00,1.651718390301228851e-06
6.231231231231230794e+00,1.801162936468549081e+00,1.801165918295236645e+00,1.655498062270121380e-06
6.246246246246245803e+00,1.795681888652400415e+00,1.795684867634718129e+00,1.658967211567534183e-06
6.261261261261260813e+00,1.790209043847936776e+00,1.790212019846229907e+00,1.662371976134213585e-06
6.276276276276275823e+00,1.784746049172120985e+00,1.784749021774225008e+00,1.665557491701666262e-06
6.291291291291290833e+00,1.779294712712266247e+00,1.779297681427488120e+00,1.668475855873694124e-06
6.306306306306305842e+00,1.773857004952507976e+00,1.773859969443561946e+00,1.671209173799315040e-06
6.321321321321320852e+00,1.768435060333417352e+00,1.768438020298161550e+00,1.673773527951498759e-06
6.336336336336335862e+00,1.763031178333342774e+00,1.763034133260372505e+00,1.676046409983951191e-06
6.351351351351350871e+00,1.757647823537037635e+00,1.757650773088383245e+00,1.678121382683696757e-06
6.366366366366365881e+00,1.752287626578685975e+00,1.752290570466233266e+00,1.680022478525140331e-06
6.381381381381380891e+00,1.746953384491724881e+00,1.746956322185195587e+00,1.681606708421477987e-06
6.396396396396395900e+00,1.741648059875540611e+00,1.741650991075196497e+00,1.683000595932927339e-06
6.411411411411410910e+00,1.736374781382271193e+00,1.736377705694205797e+00,1.684145059576985476e-06
6.426426426426425920e+00,1.731136842690970790e+00,1.731139759788667742e+00,1.685073478590150834e-06
6.441441441441440929e+00,1.725937702007712238e+00,1.725940611538237413e+00,1.685765144944137652e-06
6.456456456456455939e+00,1.720780981038182000e+00,1.720783882601940151e+00,1.686187200779398843e-06
6.471471471471470949e+00,1.715670463667584356e+00,1.715673356987901688e+00,1.686405110592639063e-06
6.486486486486485958e+00,1.710610095150131071e+00,1.710612979767027975e+00,1.686305979799175204e-06
6.501501501501500968e+00,1.705603979916725077e+00,1.705606855657317844e+00,1.686051262768172762e-06
6.516516516516515978e+00,1.700656380954802760e+00,1.700659247508673477e+00,1.685554513590298599e-06
6.531531531531530987e+00,1.695771717829530179e+00,1.695774574715317895e+00,1.684708469105385147e-06
6.546546546546545997e+00,1.690954564466227161e+00,1.690957072905013403e+00,1.483443208840492679e-06
6.561561561561561007e+00,1.686209648818305373e+00,1.686212143508842409e+00,1.479464222007550032e-06
6.576576576576576016e+00,1.681541849973163805e+00,1.681544330762497319e+00,1.475304152338018141e-06
6.591591591591591026e+00,1.676956197448406183e+00,1.676958664153732625e+00,1.470939850319728997e-06
6.606606606606606036e+00,1.672457869465672875e+00,1.672460321939227557e+00,1.466386689424076518e-06
6.621621621621621046e+00,1.668052191767527725e+00,1.668054629888291007e+00,1.461655223753096791e-06
6.636636636636636055e+00,1.663744636750110528e+00,1.663747060222516838e+00,1.456635124563818263e-06
6.651651651651651065e+00,1.659540821953362943e+00,1.659543230794047419e+00,1.451508246231832543e-06
6.666666666666666075e+00,1.655446510563176377e+00,1.655448904547067945e+00,1.446123697924550331e-06
6.681681681681681084e+00,1.651467610158258381e+00,1.651469989305604624e+00,1.440624026866802628e-06
6.696696696696696094e+00,1.647610173851982607e+00,1.647612537936558708e+00,1.434854689235104241e-06
6.711711711711711104e+00,1.643880399934196657e+00,1.643882748929185400e+00,1.428930980797464929e-06
6.726726726726726113e+00,1.640284633542873793e+00,1.640286967441251020e+00,1.422859794385682282e-06
6.741741741741741123e+00,1.636829368130379825e+00,1.636831686855428458e+00,1.416593451393879194e-06
6.756756756756756133e+00,1.707865848828697297e+00,1.707853192248333762e+00,7.410812838586439485e-06
6.771771771771771142e+00,1.944764049314748444e+00,1.944559418369457671e+00,1.052325495213510422e-04
6.786786786786786152e+00,2.174458827490907797e+00,2.174480660687526434e+00,1.004064879185161679e-05
6.801801801801801162e+00,2.397320896672141988e+00,2.397334167730501342e+00,5.535756565768077082e-06
6.816816816816816171e+00,2.612854367922764709e+00,2.612862907400814283e+00,3.268245733592191742e-06
6.831831831831831181e+00,2.820757963762142051e+00,2.820766192097993841e+00,2.917057030405582426e-06
6.846846846846846191e+00,3.020702707435262369e+00,3.020708529036541190e+00,1.927230390771360577e-06
6.861861861861861200e+00,3.212327649413081243e+00,3.212325221906390915e+00,7.556852194707865042e-07
6.876876876876876210e+00,3.395234630326721792e+00,3.395238858385691394e+00,1.245290580708148438e-06
6.891891891891891220e+00,3.568981781376891593e+00,3.568991166365041323e+00,2.629591308091786195e-06
6.906906906906906229e+00,3.733075342027861065e+00,3.733086720831815697e+00,3.048095264204301233e-06
6.921921921921921239e+00,3.886959203151290509e+00,3.886958728591714873e+00,1.220902018190641224e-07
6.936936936936936249e+00,4.030001320329765768e+00,4.029997453805846952e+00,9.594358217682719081e-07
6.951951951951951258e+00,4.161475696838696336e+00,4.161476128809013630e+00,1.038021855522559671e-07
6.966966966966966268e+00,4.280537925258040666e+00,4.280538978378237935e+00,2.460251390278561962e-07
6.981981981981981278e+00,4.386191110325326825e+00,4.386183166161539582e+00,1.811179215799972228e-06
6.996996996996996288e+00,4.477236766977370941e+00,4.477226409071075608e+00,2.313464933188846120e-06
7.012012012012011297e+00,4.552201311510723158e+00,4.552193978793986240e+00,1.610809374793219265e-06
7.027027027027026307e+00,4.609220415499331480e+00,4.609216095195596274e+00,9.373185474443282336e-07
7.042042042042041317e+00,4.645845398302109963e+00,4.645847536299471336e+00,4.601953345796381120e-07
7.057057057057056326e+00,4.658690852907101387e+00,4.658682087750729117e+00,1.881466948628401533e-06
7.072072072072071336e+00,4.642713554317608349e+00,4.642694523943201368e+00,4.098993442027647775e-06
7.087087087087086346e+00,4.589445087616381258e+00,4.589412965006556711e+00,6.999285108896627393e-06
7.102102102102101355e+00,4.480969910643238130e+00,4.480921624545277204e+00,1.077593004448626188e-05
7.117117117117116365e+00,4.224731178258644526e+00,4.224744042533990829e+00,3.044983368646085691e-06
7.132132132132131375e+00,4.009797960460024235e+00,4.009799987375024521e+00,5.054903004309116388e-07
7.147147147147146384e+00,3.875887217804926621e+00,3.875884983350878166e+00,5.765016397683609741e-07
7.162162162162161394e+00,3.774338030514305053e+00,3.774337010086415756e+00,2.703595059399397011e-07
7.177177177177176404e+00,3.692571582067303293e+00,3.692571541238472754e+00,1.105701814648994444e-08
7.192192192192191413e+00,3.624685851521281421e+00,3.624686292583129354e+00,1.216827643362848742e-07
7.207207207207206423e+00,3.567301722776259343e+00,3.567302624892358054e+00,2.528846564393366408e-07
7.222222222222221433e+00,3.518263217267151077e+00,3.518264360971167015e+00,3.250762019549269783e-07
7.237237237237236442e+00,3.476096761418020709e+00,3.476098507201333287e+00,5.022249251458837746e-07
7.252252252252251452e+00,3.439746283316066577e+00,3.439748167505594978e+00,5.477696147060921343e-07
7.267267267267266462e+00,3.408428546474816745e+00,3.408430526504150126e+00,5.809211359846631265e-07
7.282282282282281471e+00,3.381547765991633092e+00,3.381549809480832280e+00,6.043055150212387945e-07
7.297297297297296481e+00,3.358642157025701014e+00,3.358644239120889718e+00,6.199213255315165068e-07
7.312312312312311491e+00,3.339348905625638686e+00,3.339351411579159379e+00,7.504312100857264830e-07
7.327327327327326500e+00,3.323380352195748344e+00,3.323382849054431265e+00,7.513003455594800765e-07
7.342342342342341510e+00,3.310507322017790521e+00,3.310510079019702179e+00,8.328027542129677243e-07
7.357357357357356520e+00,3.300547174710344311e+00,3.300549917892637630e+00,8.311288608142954933e-07
7.372372372372371530e+00,3.293355056754556642e+00,3.293357335789118601e+00,6.920094996045270404e-07
7.387387387387386539e+00,3.288817429055601149e+00,3.288820050101930459e+00,7.969564431561016326e-07
7.402402402402401549e+00,3.286847207199760312e+00,3.286849810814973516e+00,7.921308739561967306e-07
7.417417417417416559e+00,3.287380107504814575e+00,3.287382683842557718e+00,7.837048469610210423e-07
7.432432432432431568e+00,3.290371878292436492e+00,3.290374423476809973e+00,7.735242394669461080e-07
7.447447447447446578e+00,3.295796265561586669e+00,3.295798770604632555e+00,7.600716003139367045e-07
7.462462462462461588e+00,3.303643493854230062e+00,3.303645375725434707e+00,5.696347490783882086e-07
7.477477477477476597e+00,3.313919241211254363e+00,3.313920844235748397e+00,4.837244368171643860e-07
7.492492492492491607e+00,3.326643963871531273e+00,3.326645656823913111e+00,5.089067356377157374e-07
7.507507507507506617e+00,3.341852599864077789e+00,3.341854263940417624e+00,4.979500027249970354e-07
7.522522522522521626e+00,3.359594546057815823e+00,3.359596175701478060e+00,4.850712933965479707e-07
7.537537537537536636e+00,3.379933968523723298e+00,3.379935558409249197e+00,4.703893013413442963e-07
7.552552552552551646e+00,3.402950412493477295e+00,3.402951951236458328e+00,4.521788738374871022e-07
7.567567567567566655e+00,3.428739718305002349e+00,3.428741198191563644e+00,4.316122086075837747e-07
7.582582582582581665e+00,3.457415331197926101e+00,3.457416741872643140e+00,4.080140817144939359e-07
7.597597597597596675e+00,3.489110009054654071e+00,3.489111334657048147e+00,3.799255073658540657e-07
7.612612612612611684e+00,3.523978022860648540e+00,3.523979635044883985e+00,4.574896572646818899e-07
7.627627627627626694e+00,3.562197986270134287e+00,3.562199572295863259e+00,4.452377517832804596e-07
7.642642642642641704e+00,3.603976451341072362e+00,3.603978004880594721e+00,4.310624316393894648e-07
7.657657657657656713e+00,3.649552504904406192e+00,3.649554015359097292e+00,4.138737732730414556e-07
7.672672672672671723e+00,3.699203684130141667e+00,3.699205140491554467e+00,3.936957690878004073e-07
7.687687687687686733e+00,3.753253704953953385e+00,3.753253536507182631e+00,4.488020036900419238e-08
7.702702702702701743e+00,3.812082702412955548e+00,3.812082212299990669e+00,1.285683092819827204e-07
7.717717717717716752e+00,3.876141054955884346e+00,3.876140179087558479e+00,2.259640480992938208e-07
7.732732732732731762e+00,3.945968572440552879e+00,3.945967113394740267e+00,3.697562018852425839e-07
7.747747747747746772e+00,4.022221918093544346e+00,4.022220242371663979e+00,4.166161421781075919e-07
7.762762762762761781e+00,4.105715300415700320e+00,4.105712698725944243e+00,6.336755508693754510e-07
7.777777777777776791e+00,4.197483828646053183e+00,4.197480320553663269e+00,8.357614859410995040e-07
7.792792792792791801e+00,4.298888358092646911e+00,4.298887757355482009e+00,1.397424633555668225e-07
7.807807807807806810e+00,4.411803519376748639e+00,4.411802731468350558e+00,1.785910309318924837e-07
7.822822822822823596e+00,4.538995658691114876e+00,4.538995879505224984e+00,4.864822880869211321e-08
7.837837837837838606e+00,4.685018878617933424e+00,4.685020704674642822e+00,3.897649177036707281e-07
7.852852852852853616e+00,4.859092768381308325e+00,4.859088916354123988e+00,7.927467989672032914e-07
7.867867867867868625e+00,5.096517290089058960e+00,5.096490305451785829e+00,5.294749063736075962e-06
7.882882882882883635e+00,5.361897666735891299e+00,5.362073402802844058e+00,3.277390176361599485e-05
7.897897897897898645e+00,5.544217417515347357e+00,5.544126937792213994e+00,1.631992271255500100e-05
7.912912912912913654e+00,5.702199907064509965e+00,5.701720062066356398e+00,8.415793706639230988e-05
7.927927927927928664e+00,5.848269770073225793e+00,5.847791845577201109e+00,8.172734403775809250e-05
7.942942942942943674e+00,5.991981178490623172e+00,5.989880841740278683e+00,3.506475013172824376e-04
